"","score_rank","average_forever","price","Strategy","Multiplayer","Action","RPG","Simulation","Adventure","Singleplayer","Indie","Casual","Atmospheric","Great Soundtrack","Puzzle","2D"
"8780",100,"[203,  246)",99,0,0,1,0,0,1,0,1,1,0,0,0,0
"8781",54,"[ 67,  123)",99,0,0,1,0,1,0,1,1,1,0,1,0,0
"8782",62,"[123,  165)",1699,0,0,1,0,1,0,0,1,1,0,0,0,0
"8783",100,"[246,  317)",399,1,0,0,0,0,0,0,1,1,0,0,1,0
"8784",14,"[ 67,  123)",999,0,0,1,0,0,0,0,1,0,0,0,0,1
"8785",52,"[ 67,  123)",1999,0,0,0,0,0,1,0,1,0,0,0,0,0
"8786",100,"[931,41947]",999,0,0,0,0,0,0,0,0,1,0,0,0,0
"8787",43,"[ 67,  123)",349,0,0,1,0,0,0,0,1,0,0,0,0,1
"8789",52,"[317,  475)",1999,1,0,0,1,1,1,1,1,0,0,0,0,0
"8790",100,"[ 67,  123)",1499,0,0,1,1,0,1,0,1,0,0,0,0,0
"8792",31,"[203,  246)",499,0,0,1,1,0,0,0,1,1,0,0,0,0
"8793",100,"[ 67,  123)",1499,0,0,1,0,0,0,0,1,1,0,0,0,0
"8795",95,"[123,  165)",999,1,1,1,0,0,0,1,1,0,0,0,0,0
"8796",50,"[165,  203)",299,0,0,1,0,0,0,0,1,0,0,0,0,1
"8797",95,"[475,  931)",1999,1,0,0,1,1,0,1,1,0,0,0,0,0
"8798",26,"[475,  931)",999,1,0,0,0,1,0,0,0,0,0,0,0,0
"8799",37,"[475,  931)",299,1,0,1,0,0,0,0,1,0,0,0,0,0
"8800",65,"[475,  931)",1199,0,0,1,0,0,1,0,1,0,0,0,0,0
"8801",62,"[  0,   22)",0,0,0,0,0,1,0,0,1,0,0,0,0,0
"8803",84,"[123,  165)",99,0,0,1,0,0,0,0,1,1,0,0,0,0
"8804",67,"[246,  317)",499,0,0,1,0,0,0,0,1,0,0,0,0,0
"8805",25,"[165,  203)",699,0,0,1,0,0,0,0,0,0,0,0,0,1
"8806",93,"[123,  165)",799,1,0,0,0,0,0,0,1,1,0,0,0,0
"8807",NA,"[  0,   22)",999,0,0,0,0,1,0,0,1,1,0,0,0,0
"8808",95,"[165,  203)",299,0,0,0,0,0,1,0,1,0,0,0,0,0
"8809",39,"[  0,   22)",999,0,0,1,0,0,0,0,0,0,0,0,0,0
"8810",56,"[ 67,  123)",999,0,0,1,0,0,0,0,1,0,0,0,0,0
"8811",54,"[165,  203)",999,1,0,0,0,0,0,0,1,1,0,0,0,0
"8812",70,"[165,  203)",599,0,0,1,0,0,1,0,0,1,0,1,0,0
"8813",39,"[ 67,  123)",999,0,1,1,0,0,0,0,1,0,0,0,0,0
"8814",2,"[ 22,   67)",499,0,0,1,0,0,0,0,0,0,0,0,0,0
"8815",43,"[ 22,   67)",999,0,0,1,0,0,0,0,1,0,0,0,0,0
"8816",47,"[ 67,  123)",999,0,0,0,0,1,0,0,0,0,0,0,0,0
"8817",93,"[165,  203)",699,0,0,1,0,0,0,0,1,0,1,1,0,0
"8818",52,"[246,  317)",599,0,0,0,0,0,0,0,0,1,0,0,0,0
"8819",10,"[165,  203)",199,0,0,0,0,0,1,0,1,1,0,0,0,0
"8820",13,"[475,  931)",499,0,0,1,0,0,0,0,1,0,0,0,0,0
"8821",18,"[  0,   22)",699,0,0,0,0,1,0,0,0,0,0,0,0,0
"8822",87,"[  0,   22)",0,0,0,1,1,0,1,0,0,0,0,0,0,0
"8823",32,"[123,  165)",1124,1,0,1,1,1,0,0,1,0,0,0,0,0
"8824",29,"[165,  203)",3999,0,1,1,0,0,1,1,0,1,1,0,1,0
"8825",39,"[ 67,  123)",599,0,0,1,0,1,1,0,1,1,0,0,0,1
"8826",73,"[165,  203)",299,0,0,0,0,1,1,0,1,1,1,0,0,1
"8827",8,"[ 67,  123)",999,1,0,0,0,1,0,0,0,0,0,0,0,0
"8828",4,"[  0,   22)",1999,0,0,0,0,0,1,0,0,0,0,0,0,0
"8829",67,"[246,  317)",499,0,0,0,1,0,1,0,1,1,0,0,0,0
"8830",18,"[  0,   22)",399,0,0,0,0,0,1,0,0,0,0,0,0,0
"8832",50,"[475,  931)",699,1,0,1,0,0,0,0,0,0,0,0,0,0
"8833",37,"[ 67,  123)",199,0,0,0,0,0,1,1,1,1,1,0,1,1
"8834",25,"[246,  317)",999,1,0,0,0,0,0,0,0,0,0,0,0,0
"8835",50,"[ 22,   67)",599,0,0,1,0,0,0,0,0,0,0,0,0,0
"8837",50,"[ 22,   67)",499,0,0,1,1,0,0,0,1,0,0,0,0,0
"8838",70,"[165,  203)",999,0,0,0,0,1,0,0,1,1,0,0,0,0
"8839",34,"[123,  165)",499,1,0,0,0,0,0,0,1,0,0,0,0,0
"8841",5,"[246,  317)",399,0,0,1,0,0,0,1,1,0,0,0,0,0
"8842",10,"[  0,   22)",199,0,0,0,0,0,1,0,1,0,0,0,0,0
"8843",2,"[ 22,   67)",99,1,0,0,0,1,0,0,1,0,0,0,0,0
"8844",20,"[  0,   22)",399,0,0,1,1,1,0,0,0,0,0,0,0,0
"8845",45,"[475,  931)",1499,0,0,0,1,0,0,0,1,0,0,0,0,0
"8846",6,"[246,  317)",499,1,0,0,0,1,0,1,1,0,0,0,0,1
"8847",77,"[165,  203)",499,0,0,1,0,0,1,0,1,0,0,0,0,0
"8848",52,"[931,41947]",1999,0,0,1,1,0,0,0,1,0,0,0,0,0
"8849",62,"[123,  165)",99,0,0,0,1,0,1,0,1,1,0,0,0,0
"8850",17,"[165,  203)",999,0,0,0,0,1,0,0,0,0,0,0,0,0
"8851",13,"[203,  246)",999,1,0,0,1,0,1,0,1,1,0,0,0,0
"8852",90,"[ 67,  123)",499,0,0,0,1,0,1,0,0,0,0,0,0,0
"8853",25,"[  0,   22)",59,1,0,0,1,0,1,0,1,1,0,0,0,0
"8854",34,"[ 22,   67)",0,0,0,1,0,0,0,0,1,1,0,0,0,0
"8855",11,"[ 67,  123)",499,0,0,1,0,0,1,0,1,0,0,0,0,0
"8856",56,"[317,  475)",1999,0,0,0,0,0,1,1,1,0,1,1,0,0
"8858",62,"[203,  246)",999,0,0,0,0,0,0,0,1,1,0,0,1,0
"8859",70,"[931,41947]",2499,0,0,0,1,0,1,0,1,0,0,0,0,0
"8860",93,"[123,  165)",1999,0,0,1,1,0,0,1,1,0,0,1,0,1
"8861",80,"[931,41947]",527,0,0,0,0,0,1,0,0,0,0,0,0,0
"8862",67,"[ 22,   67)",1499,0,1,1,0,0,0,0,1,1,0,0,0,0
"8863",5,"[ 22,   67)",499,0,0,1,0,1,1,0,1,1,0,0,0,0
"8865",21,"[  0,   22)",499,0,0,1,0,0,1,0,0,0,0,0,0,0
"8866",65,"[ 67,  123)",999,0,0,1,0,0,0,0,1,0,0,0,0,0
"8868",0,"[  0,   22)",399,0,0,1,1,0,1,0,1,1,0,0,0,0
"8869",59,"[ 67,  123)",699,0,0,1,0,0,0,1,1,0,0,1,0,0
"8870",5,"[ 67,  123)",674,0,0,0,0,1,0,0,1,0,0,0,0,0
"8871",0,"[ 22,   67)",999,0,0,1,0,1,0,0,1,0,0,0,0,0
"8872",80,"[475,  931)",999,0,0,1,0,0,0,0,1,0,0,0,0,0
"8873",84,"[165,  203)",999,0,0,1,0,0,1,0,1,0,0,0,0,0
"8874",45,"[ 67,  123)",99,1,0,0,0,0,0,0,1,1,0,0,1,0
"8875",77,"[ 22,   67)",499,0,0,1,0,0,0,0,0,0,0,0,0,0
"8876",25,"[931,41947]",1999,1,0,0,0,1,0,0,1,0,0,0,0,0
"8877",7,"[123,  165)",399,0,0,1,0,0,0,0,0,0,0,0,0,0
"8878",100,"[203,  246)",499,0,0,1,0,0,0,0,1,1,0,0,0,0
"8879",100,"[ 67,  123)",0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8880",43,"[ 67,  123)",1499,1,0,1,0,0,0,0,1,0,0,0,0,1
"8881",43,"[165,  203)",499,0,0,1,1,0,0,1,1,0,0,0,0,0
"8882",65,"[123,  165)",499,0,0,1,0,0,0,0,1,0,0,0,0,0
"8883",99,"[ 67,  123)",699,0,0,0,0,0,1,0,1,0,1,1,0,1
"8884",43,"[ 22,   67)",101,0,0,0,0,0,0,0,1,0,0,0,0,0
"8887",18,"[ 22,   67)",999,0,0,1,0,0,0,0,1,0,0,0,0,0
"8888",25,"[246,  317)",999,0,0,0,0,1,0,0,0,0,0,0,0,0
"8889",41,"[931,41947]",499,0,0,0,0,0,0,0,0,1,0,0,0,0
"8890",77,"[ 67,  123)",599,0,0,1,0,0,1,0,1,0,0,0,0,1
"8891",100,"[165,  203)",499,0,0,0,0,0,0,0,1,1,0,0,0,0
"8893",41,"[246,  317)",799,1,0,0,0,1,0,0,1,1,0,0,0,0
"8894",NA,"[ 22,   67)",999,1,0,1,0,0,0,0,0,1,0,0,0,0
"8895",98,"[203,  246)",999,0,0,1,0,0,0,0,1,0,0,0,0,1
"8896",47,"[  0,   22)",499,0,0,1,0,0,0,0,0,1,0,0,0,0
"8897",95,"[203,  246)",1199,0,0,0,0,0,1,0,1,1,0,0,0,0
"8900",32,"[123,  165)",99,0,0,1,0,0,0,0,1,1,0,0,0,0
"8901",13,"[203,  246)",199,0,0,0,0,0,0,0,1,0,0,0,0,0
"8902",26,"[  0,   22)",999,0,0,1,0,0,0,0,1,0,0,0,0,0
"8903",80,"[123,  165)",99,0,0,0,0,0,0,0,1,1,0,0,0,0
"8904",3,"[  0,   22)",499,0,0,0,0,0,1,0,0,0,0,0,0,0
"8905",28,"[ 22,   67)",999,0,0,0,0,0,1,0,0,1,0,0,0,0
"8906",62,"[  0,   22)",499,0,0,1,0,0,0,0,1,1,0,0,1,0
"8907",45,"[ 67,  123)",399,0,0,1,0,0,0,1,1,0,0,1,0,0
"8908",56,"[123,  165)",999,0,0,0,0,0,0,0,1,1,0,0,0,0
"8909",6,"[ 67,  123)",1299,0,0,1,0,0,0,0,1,0,0,0,0,0
"8910",84,"[317,  475)",1999,0,0,1,0,0,1,0,0,0,0,0,0,0
"8912",5,"[203,  246)",399,1,0,0,0,0,0,0,1,1,0,0,0,0
"8913",52,"[931,41947]",1999,0,0,0,0,1,0,0,0,0,0,0,0,0
"8914",13,"[317,  475)",3999,0,0,1,0,1,0,0,0,0,0,0,0,0
"8915",100,"[475,  931)",999,0,0,0,1,0,1,0,1,0,0,0,0,0
"8916",13,"[ 22,   67)",599,0,0,1,0,0,0,0,1,1,0,0,0,0
"8917",25,"[  0,   22)",299,0,0,0,0,0,1,0,0,1,0,0,0,0
"8918",93,"[ 22,   67)",1500,0,0,1,0,0,0,1,1,0,0,0,0,0
"8919",13,"[246,  317)",1499,1,1,0,0,0,0,1,1,0,0,0,0,0
"8920",99,"[ 67,  123)",999,0,0,0,0,0,1,0,1,0,0,0,1,0
"8921",25,"[931,41947]",3999,1,0,0,0,1,0,0,1,0,0,0,0,0
"8922",25,"[165,  203)",599,0,0,1,0,0,0,0,1,0,0,0,0,0
"8923",56,"[  0,   22)",999,0,0,1,1,0,1,0,1,0,0,0,0,0
"8926",31,"[  0,   22)",899,0,0,1,1,0,0,0,1,0,0,0,0,0
"8928",34,"[ 67,  123)",2999,1,0,0,0,0,0,0,1,0,0,0,0,0
"8931",50,"[317,  475)",799,0,0,1,0,0,1,0,1,0,0,0,0,0
"8932",NA,"[165,  203)",299,0,0,1,0,0,1,1,1,1,1,0,1,1
"8933",41,"[165,  203)",999,0,0,0,0,0,1,0,1,0,0,0,0,0
"8934",23,"[  0,   22)",399,0,0,1,0,0,0,0,1,0,0,0,0,0
"8935",31,"[165,  203)",499,0,0,0,0,0,0,0,1,0,1,0,0,0
"8936",95,"[931,41947]",1499,0,0,1,0,0,0,0,1,0,0,0,0,0
"8937",37,"[317,  475)",799,0,0,0,1,0,0,0,0,0,0,0,0,0
"8938",99,"[203,  246)",999,0,0,1,0,0,0,0,1,0,0,0,0,0
"8939",54,"[ 67,  123)",499,0,0,1,0,1,0,0,1,0,0,0,0,1
"8940",100,"[475,  931)",899,1,0,0,0,0,0,0,1,0,0,0,1,0
"8941",67,"[317,  475)",399,0,0,0,1,0,0,0,1,0,0,0,0,0
"8942",11,"[ 67,  123)",499,1,0,0,0,0,0,0,1,1,0,0,1,0
"8943",50,"[475,  931)",699,0,0,0,0,1,1,0,0,0,0,0,0,0
"8944",20,"[123,  165)",199,0,0,1,0,0,0,0,1,0,0,0,0,0
"8945",45,"[  0,   22)",499,0,0,0,0,0,0,0,1,0,0,0,0,0
"8946",17,"[317,  475)",199,0,0,1,1,0,0,0,1,0,0,0,0,0
"8947",10,"[  0,   22)",199,0,0,0,0,0,0,0,1,1,0,0,0,0
"8948",35,"[475,  931)",2999,0,0,0,1,1,0,0,1,0,0,0,0,0
"8949",21,"[246,  317)",499,0,0,1,0,0,0,0,1,0,0,0,0,0
"8950",39,"[  0,   22)",0,0,0,0,0,0,0,0,1,1,0,0,0,0
"8951",67,"[203,  246)",1599,0,1,0,0,0,1,0,1,0,0,0,0,0
"8952",100,"[  0,   22)",499,0,0,0,0,0,1,1,1,1,0,0,0,0
"8953",22,"[ 67,  123)",999,0,0,1,0,1,0,0,1,1,0,0,0,0
"8954",26,"[123,  165)",499,0,0,1,0,0,0,0,1,1,0,0,0,1
"8955",67,"[203,  246)",99,1,0,0,0,0,0,0,1,1,0,0,0,0
"8956",47,"[165,  203)",199,1,0,1,0,1,0,0,1,0,0,0,0,0
"8957",77,"[475,  931)",699,0,0,0,0,0,0,0,0,1,0,0,0,0
"8958",52,"[203,  246)",999,0,0,0,0,0,1,0,1,0,0,0,0,0
"8959",84,"[203,  246)",699,0,0,1,0,0,0,0,1,1,0,0,0,1
"8960",16,"[ 22,   67)",699,1,0,0,0,1,0,0,0,0,0,0,0,0
"8961",29,"[  0,   22)",699,0,0,1,1,0,0,0,1,0,0,0,0,0
"8963",15,"[ 67,  123)",1299,0,1,1,0,1,0,0,1,0,0,0,0,0
"8964",12,"[475,  931)",2999,1,0,0,0,0,0,0,0,1,0,0,0,0
"8965",7,"[ 22,   67)",499,0,0,0,0,1,1,0,0,0,0,0,0,0
"8966",35,"[ 67,  123)",99,0,0,1,0,0,1,0,1,1,0,0,0,0
"8967",NA,"[  0,   22)",699,0,0,0,0,0,1,0,0,1,0,0,0,0
"8968",35,"[317,  475)",1299,1,0,0,1,0,0,0,1,0,0,0,0,0
"8970",9,"[203,  246)",899,1,0,1,0,0,0,0,1,0,0,0,0,0
"8971",90,"[246,  317)",479,0,0,1,0,0,0,0,1,1,0,0,0,0
"8972",34,"[ 22,   67)",499,0,0,0,0,0,1,0,1,0,0,0,0,0
"8973",37,"[203,  246)",1999,0,0,0,0,1,1,1,0,1,0,0,0,0
"8974",6,"[ 67,  123)",499,0,0,1,0,0,1,0,1,0,0,0,0,0
"8975",98,"[ 22,   67)",299,0,0,0,0,1,0,0,1,1,0,0,0,0
"8976",29,"[246,  317)",1199,1,0,0,0,1,0,0,0,1,0,0,0,0
"8977",45,"[931,41947]",1999,1,0,0,0,1,0,1,0,0,0,0,0,0
"8979",18,"[ 22,   67)",1499,0,0,1,0,0,0,1,0,0,1,0,0,0
"8980",25,"[ 22,   67)",1499,1,0,0,1,1,0,0,1,0,1,0,0,0
"8981",11,"[ 22,   67)",499,1,0,1,0,1,1,0,1,1,0,0,0,0
"8982",56,"[203,  246)",1599,0,0,1,0,0,0,0,1,0,0,0,0,0
"8983",17,"[ 22,   67)",499,0,0,1,0,0,0,1,0,0,0,0,0,0
"8984",34,"[317,  475)",5999,0,0,1,0,0,0,0,0,0,0,0,0,0
"8985",43,"[ 22,   67)",1199,0,0,1,0,0,0,0,1,0,0,0,0,0
"8986",50,"[ 67,  123)",299,0,0,1,0,0,1,0,1,1,0,0,0,0
"8987",87,"[317,  475)",599,0,0,1,0,0,0,0,1,1,0,0,0,0
"8988",98,"[931,41947]",499,1,0,0,0,1,0,1,1,1,0,0,0,0
"8989",18,"[123,  165)",499,1,1,0,0,1,0,0,1,1,0,0,0,0
"8990",13,"[ 22,   67)",299,1,0,1,0,0,0,1,1,0,0,0,0,0
"8991",39,"[931,41947]",399,0,0,1,1,0,0,0,1,1,0,0,0,0
"8993",10,"[165,  203)",499,0,0,0,1,0,0,0,0,1,0,0,0,0
"8994",77,"[203,  246)",699,0,0,1,1,0,0,0,1,0,0,0,0,0
"8995",28,"[ 22,   67)",1499,0,0,0,0,1,0,0,1,1,0,0,0,0
"8997",10,"[ 67,  123)",999,0,0,1,0,0,0,0,1,0,0,0,0,0
"8999",80,"[ 67,  123)",799,0,0,0,0,0,0,0,1,0,0,0,0,0
"9000",100,"[123,  165)",399,0,0,1,0,0,0,0,0,0,0,0,0,0
"9002",100,"[246,  317)",1499,0,0,1,0,0,0,0,0,0,0,1,0,0
"9004",93,"[ 22,   67)",0,0,0,1,0,0,0,0,0,0,0,0,0,0
"9005",41,"[246,  317)",1299,0,0,1,0,0,1,0,1,1,0,0,0,1
"9006",65,"[931,41947]",1499,0,0,0,0,1,0,0,0,0,0,0,0,0
"9007",87,"[165,  203)",799,0,0,1,0,0,1,0,1,0,0,0,0,0
"9008",90,"[165,  203)",399,0,0,0,0,0,1,0,1,1,0,0,1,0
"9009",39,"[  0,   22)",299,0,0,1,0,0,0,0,1,0,0,0,0,0
"9011",21,"[ 22,   67)",299,0,0,1,0,0,0,0,1,0,1,0,0,0
"9012",41,"[165,  203)",1299,0,0,1,0,0,1,0,1,0,0,0,0,0
"9013",7,"[475,  931)",1999,0,0,0,0,0,1,0,0,1,0,0,0,0
"9014",6,"[ 22,   67)",799,0,0,1,0,1,0,0,0,0,0,0,0,0
"9015",87,"[ 67,  123)",1499,0,0,1,0,0,1,1,1,1,0,0,0,0
"9016",45,"[ 22,   67)",699,0,0,0,0,0,0,0,1,1,0,0,1,0
"9017",45,"[931,41947]",1999,1,0,0,1,0,1,1,0,0,0,0,0,0
"9018",54,"[ 67,  123)",999,0,0,0,0,0,1,0,1,1,1,1,0,1
"9019",39,"[931,41947]",999,1,0,0,0,0,0,0,0,1,0,0,0,0
"9020",18,"[246,  317)",199,1,0,1,1,0,1,0,1,1,0,0,0,0
"9021",4,"[165,  203)",299,0,0,0,1,1,0,1,1,1,0,0,0,0
"9022",1,"[165,  203)",99,1,0,1,0,1,1,0,0,1,0,0,0,0
"9023",22,"[931,41947]",0,0,0,1,1,1,0,0,0,0,0,0,0,0
"9024",11,"[165,  203)",499,0,0,1,1,0,1,0,0,1,0,0,0,0
"9025",2,"[165,  203)",99,0,0,0,0,0,1,0,1,0,0,0,0,0
"9026",29,"[ 67,  123)",399,0,0,0,0,0,1,1,1,0,0,0,0,1
"9027",19,"[246,  317)",1499,1,0,0,0,1,0,0,1,0,0,0,0,0
"9028",7,"[ 22,   67)",499,0,0,1,0,0,0,0,0,0,0,0,0,0
"9029",6,"[165,  203)",999,0,0,1,1,0,0,0,1,0,0,0,0,0
"9030",87,"[246,  317)",899,0,0,1,0,0,0,0,1,0,0,1,0,0
"9031",37,"[203,  246)",499,0,0,0,0,0,0,1,1,0,0,0,0,0
"9032",67,"[ 67,  123)",999,0,0,1,0,0,0,1,1,0,0,0,0,1
"9033",25,"[123,  165)",99,0,0,0,0,0,0,0,1,1,0,0,0,0
"9035",25,"[ 67,  123)",399,0,0,1,0,0,0,0,1,1,0,0,0,0
"9036",35,"[123,  165)",1999,1,0,0,1,0,0,0,1,0,0,1,0,0
"9037",87,"[246,  317)",3499,0,0,0,0,0,1,0,0,0,0,0,0,0
"9038",11,"[ 22,   67)",199,0,0,1,1,0,0,0,0,0,0,0,0,0
"9039",16,"[931,41947]",999,1,0,0,0,1,0,0,0,0,0,0,0,0
"9040",77,"[203,  246)",199,0,0,0,0,0,0,0,1,1,0,0,1,0
"9041",1,"[  0,   22)",199,0,0,0,0,0,1,0,1,0,0,0,0,0
"9042",NA,"[ 22,   67)",499,0,0,0,0,0,0,0,1,1,0,0,0,0
"9043",100,"[931,41947]",699,1,0,0,0,0,0,0,0,1,0,0,0,0
"9044",100,"[317,  475)",599,0,0,0,0,0,1,1,1,1,0,0,0,0
"9045",56,"[123,  165)",599,0,0,0,1,0,1,0,1,0,0,0,0,0
"9046",62,"[203,  246)",999,1,0,0,0,1,0,0,1,1,0,0,0,0
"9047",50,"[  0,   22)",499,0,0,1,1,0,1,0,1,0,0,0,0,0
"9048",34,"[246,  317)",1799,0,0,0,0,1,1,0,1,1,0,0,0,0
"9049",34,"[ 22,   67)",299,0,0,0,0,0,0,0,1,0,0,0,0,0
"9050",7,"[317,  475)",999,1,0,0,0,1,0,0,0,0,0,0,0,0
"9051",84,"[165,  203)",1299,0,0,0,0,1,1,0,1,0,1,0,0,0
"9053",39,"[123,  165)",499,0,0,1,0,0,1,0,1,0,0,0,0,0
"9054",45,"[ 67,  123)",1499,0,0,0,0,1,0,0,0,0,0,0,0,0
"9055",62,"[  0,   22)",1299,0,0,1,1,1,1,0,0,0,0,0,0,0
"9056",77,"[  0,   22)",1499,1,0,1,0,0,1,0,0,0,0,0,0,0
"9057",37,"[123,  165)",699,0,0,1,1,1,1,0,1,0,0,0,0,0
"9058",23,"[203,  246)",3999,0,0,1,0,0,1,0,0,0,0,0,0,0
"9059",NA,"[  0,   22)",399,1,0,1,0,0,1,0,0,1,0,0,0,0
"9060",41,"[246,  317)",199,1,0,1,1,0,1,0,1,0,0,0,0,0
"9061",90,"[475,  931)",699,0,0,0,0,0,0,1,1,1,0,0,1,1
"9062",25,"[ 67,  123)",1999,1,0,0,1,1,0,0,0,0,0,0,0,0
"9063",67,"[ 67,  123)",999,0,0,1,0,0,0,1,1,0,0,1,0,1
"9064",98,"[317,  475)",1299,1,0,0,0,0,1,0,1,0,0,0,0,0
"9065",87,"[203,  246)",999,0,0,0,0,0,1,1,1,0,0,0,1,1
"9066",54,"[246,  317)",299,1,0,0,0,0,0,0,1,0,0,0,0,0
"9067",80,"[475,  931)",499,0,0,0,0,0,1,0,1,0,0,0,0,0
"9068",NA,"[  0,   22)",799,0,0,0,0,0,0,0,0,1,0,0,0,0
"9069",73,"[165,  203)",299,0,0,1,0,0,0,0,1,0,0,0,0,0
"9070",12,"[ 22,   67)",999,0,0,0,0,0,1,0,0,1,0,0,0,0
"9072",77,"[165,  203)",1999,0,1,1,0,0,0,0,1,0,0,1,0,1
"9073",43,"[203,  246)",699,1,0,0,1,1,1,0,1,0,0,0,0,1
"9074",67,"[ 67,  123)",499,1,0,1,0,0,0,1,1,0,1,1,0,1
"9075",65,"[246,  317)",499,0,0,1,0,0,1,0,1,0,0,0,1,1
"9076",2,"[  0,   22)",499,0,0,0,0,1,0,0,0,1,0,0,0,0
"9077",77,"[123,  165)",299,1,0,0,1,1,0,0,1,0,0,0,0,0
"9078",90,"[475,  931)",499,0,0,0,1,0,1,0,0,0,0,0,0,0
"9079",17,"[123,  165)",99,0,0,1,0,0,0,0,0,0,0,0,0,0
"9080",18,"[246,  317)",389,0,0,0,0,1,0,0,1,1,0,0,0,0
"9081",100,"[  0,   22)",199,0,0,0,0,0,0,0,1,1,0,0,0,0
"9082",100,"[203,  246)",1499,0,0,0,0,0,0,0,1,0,0,0,0,0
"9083",16,"[203,  246)",299,1,0,0,0,0,0,0,1,1,0,0,0,0
"9085",35,"[  0,   22)",99,0,0,0,0,0,0,0,0,1,0,0,0,0
"9087",90,"[165,  203)",1299,0,0,0,0,0,0,0,1,0,0,0,0,0
"9088",39,"[165,  203)",1299,0,0,1,1,0,1,1,1,0,0,1,0,1
"9089",13,"[ 22,   67)",499,0,0,1,0,0,1,0,1,0,0,0,0,0
"9090",98,"[317,  475)",499,0,0,0,0,0,0,0,1,1,0,0,0,0
"9091",18,"[ 67,  123)",699,0,0,0,0,0,0,0,1,1,0,0,0,0
"9092",77,"[475,  931)",999,1,0,0,1,0,0,0,1,0,0,0,0,0
"9093",80,"[165,  203)",999,1,0,1,1,1,1,0,1,0,1,1,0,0
"9094",84,"[246,  317)",999,0,0,0,0,0,0,0,0,1,0,0,0,0
"9095",22,"[165,  203)",399,1,0,0,0,1,0,0,0,1,0,0,0,0
"9096",13,"[  0,   22)",299,0,0,0,1,0,0,0,1,1,0,0,0,0
"9097",0,"[ 67,  123)",999,0,0,0,0,1,0,0,0,0,0,0,0,0
"9098",17,"[203,  246)",1299,0,0,0,1,1,0,0,0,0,0,0,0,0
"9099",15,"[203,  246)",499,0,0,0,0,0,1,0,1,1,0,0,0,0
"9100",8,"[165,  203)",1499,0,0,0,1,0,1,0,1,0,0,0,0,0
"9101",35,"[475,  931)",499,1,0,0,0,0,1,0,1,1,0,0,0,0
"9103",50,"[ 22,   67)",999,1,0,0,0,0,0,0,1,1,0,0,1,0
"9104",31,"[931,41947]",1499,0,1,1,1,0,1,0,1,0,0,0,0,0
"9105",62,"[475,  931)",399,0,0,0,1,0,0,0,1,0,0,0,0,0
"9106",15,"[ 22,   67)",199,0,0,1,0,1,0,0,1,1,0,0,0,1
"9107",41,"[ 22,   67)",599,0,1,0,0,1,0,0,1,0,0,0,0,0
"9108",93,"[123,  165)",999,0,0,1,0,1,0,0,1,1,0,0,0,0
"9109",13,"[123,  165)",124,0,0,0,0,0,1,0,0,0,0,0,0,0
"9110",15,"[123,  165)",99,0,0,1,1,0,1,0,1,1,0,0,0,0
"9111",34,"[ 67,  123)",999,1,0,0,1,0,1,1,1,0,1,0,0,1
"9112",39,"[  0,   22)",999,0,0,0,1,0,1,0,1,1,0,0,0,0
"9113",29,"[  0,   22)",399,0,1,1,0,1,1,0,1,1,0,0,0,0
"9115",41,"[123,  165)",1999,0,0,0,0,0,1,0,1,0,1,0,0,0
"9116",3,"[165,  203)",199,0,0,0,1,0,0,0,0,0,0,0,0,0
"9117",70,"[ 67,  123)",399,1,0,0,0,1,0,0,1,1,0,0,1,0
"9118",100,"[ 22,   67)",499,0,0,0,0,0,0,0,1,0,0,0,1,0
"9120",25,"[475,  931)",999,0,0,0,0,0,0,0,0,1,0,0,1,0
"9121",54,"[123,  165)",999,0,0,0,0,0,1,0,0,0,0,0,0,0
"9122",65,"[  0,   22)",1499,0,0,1,0,0,0,0,0,0,0,0,0,0
"9123",29,"[123,  165)",699,0,0,0,0,0,1,0,1,1,0,0,1,0
"9124",87,"[165,  203)",499,0,0,0,1,0,1,1,1,0,0,0,0,0
"9125",35,"[165,  203)",1499,0,0,1,1,1,1,1,1,0,0,0,0,0
"9126",39,"[475,  931)",1299,0,0,0,1,0,1,0,0,0,0,0,0,0
"9127",100,"[246,  317)",799,0,0,1,1,0,1,0,1,0,0,0,0,1
"9128",52,"[165,  203)",499,0,0,1,0,0,1,0,1,1,0,0,0,0
"9129",67,"[123,  165)",999,0,0,1,0,0,0,0,1,0,0,0,0,0
"9130",100,"[203,  246)",1499,1,0,1,0,0,0,0,1,0,0,0,0,0
"9131",87,"[ 67,  123)",999,0,0,1,0,0,1,0,1,0,0,0,0,0
"9132",54,"[475,  931)",399,0,0,0,1,0,0,0,1,0,0,0,0,0
"9133",34,"[203,  246)",299,1,0,0,0,1,0,1,1,1,0,0,1,0
"9135",98,"[ 67,  123)",999,0,0,1,1,0,0,0,1,0,0,0,0,0
"9136",31,"[123,  165)",299,0,0,0,0,0,1,0,1,0,0,0,0,0
"9137",43,"[ 67,  123)",499,0,0,0,0,0,0,0,1,1,0,0,1,0
"9138",10,"[  0,   22)",99,0,0,1,0,0,1,0,1,0,0,0,0,0
"9139",67,"[246,  317)",499,0,0,0,1,0,1,0,1,0,1,0,0,0
"9140",73,"[ 22,   67)",699,0,0,0,0,1,0,0,1,1,0,0,0,0
"9142",52,"[165,  203)",299,0,0,1,0,0,1,0,1,0,0,0,0,0
